is_bad,emp_length,home_ownership,annual_inc,verification_status,debt_to_income,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mths_since_last_major_derog,policy_code,state_income,balance_open_acc,income_balance,open_total,years_of_cr_line,purpose_cat_clean,Notes_na,Note_na,Note_length
0,1,RENT,43000,VERIFIED - income source,0.28,0,0,4,0,5.480638923,3,8,3,PC2,11.39142428,4.090169191,165.6670213,0.5,6.676712329,other,1,NA,0
1,4,RENT,59000,VERIFIED - income,4.15,0,0,11,0,7.067319849,14.8,15,1,PC1,11.30927812,4.668571697,50.34129693,0.733333333,8.509589041,small business,0, The purpose of this loan is to help start my import and online business in the next month or so. I have already established good relationship with suppliers in the US and International. This loan will help get me started with the initial operating cost and help expand the business.<br/>,316
0,10,RENT,70476,VERIFIED - income,10.57,0,3,8,0,9.794788136,75.7,20,2,PC2,11.11845964,7.715290851,3.928647082,0.4,16.0109589,debt consolidation,1,NA,0
1,7,RENT,23000,VERIFIED - income source,12.73,0,3,3,0,8.975377244,96.3,9,2,PC4,11.19309203,7.876638461,2.909550917,0.333333333,2.506849315,debt consolidation,1,NA,0
0,1,RENT,35000,VERIFIED - income,24.8905,0,0,14,0,9.265396578,49.8,25,2,PC4,11.04594127,6.6262446,3.312825367,0.56,7.838356164,debt consolidation,1,NA,0
0,5,RENT,52000,VERIFIED - income source,10.68,1,0,13,0,9.718362068,92.3,47,2,PC1,11.28040055,7.153352541,3.128948794,0.276595745,20.84931507,individual major expenses,1,NA,0
0,10,MORTGAGE,58000,VERIFIED - income,10.43,0,2,6,0,8.451907725,17.5,30,1,PC3,11.04594127,6.65993474,12.38522315,0.2,13.75890411,small business,0," fixed rate 60mo<br/> Borrower added on 08/23/10 > My plans and purpose for this loan is to initiate some savings from a current credit card by using a 60month term to reduce debt (5k).  The remainder of the loan is needed for my personal business, for which I would like to add a few pieces of equipment (approximately 2k).   The remainder of the money will be allocated to combining some business debt allowing for a better interest rate through Lending Club, lowering my fixed expenses.<br/>",522
0,3,RENT,48000,not verified,23.55,0,0,9,0,8.446770727,41.6,13,3,PC2,11.19711823,6.249331534,10.30264005,0.692307692,4.506849315,debt consolidation,0,"I am using the money to consolidate my cards.  I am very reliable, pay my bills on time and always pay more than the minimum payment.  I am in a worker's union with a stable job that I always excel in.  At the time, when I accrued the debt I had to pay my wife's college tuition as well as other mishaps.  But now that everything and everyone is situated, I am focusing on getting my cards paid off.  If you need further references and/or confirmation you may call my job:  Charlene Lutz 718-463-8101",500
0,4,RENT,180000,VERIFIED - income source,7.48,0,1,9,0,10.74862594,74.4,28,1,PC2,11.48588309,8.551379888,4.509824976,0.321428571,14.2630137,individual major expenses,0," The intercontinental move has generated many surprising one-time expenses:  motel costs while waiting for the apartment to clear out one month later than expected, storage costs for household goods, high security deposits for utilities, and surprisingly large car registration fees.  This loan will cover these unexpected expenses.  Thank you for your help!<br/> Borrower added on 07/03/11 > I am employed as a faculty member in higher education.  I have been continuously employed in this field for 24 years and have a new multiyear contract..<br/>",578
1,4,OWN,33664.44,VERIFIED - income,17.4,0,0,8,0,9.292841593,82.3,12,2,PC3,11.19711823,7.213307967,3.100141818,0.666666667,17.76164384,individual major expenses,0, Thank you!!! Please email me when transaction is complete.<br/> Borrower added on 12/04/10 > Please notify me as soon as funding is available. Thank you.<br/>,187
0,8,OWN,72000,VERIFIED - income,13.96,0,0,10,0,7.818027939,23.9,19,1,PC3,11.39142428,5.51504035,28.98550725,0.526315789,13.59726027,debt consolidation,0, Making renovations to basement as well as debt consolidation<br/>,94
1,1,RENT,42000,VERIFIED - income source,23.97,0,2,10,0,9.264639145,70.4,25,2,PC3,11.39142428,6.961959333,3.978402955,0.4,7.090410959,small business sub_cat,0," I am a very smart and organized person. I always pay my bills on time and I always make my payments on time. My job is very stable and I truly work very hard there.  However I could use a little extra money to help clear some of my debt and allow myself to start using my hard earned money to save for my future.  This loan would really help me get on track financially and I would be able to make my payments on time and efficiently.  My monthly budget consists of paying for rent, car insurance , car payment , phone , utilities , food store and gas, and payments for some of my debt in which I am trying to get out.  However , with this loan I would free myself from my struggling debt at this moment but still be able to pay back the loan each month and pay my regular bills.  This would just give me room to breathe a bit and I  very responsible on making my payments for all my bills and / or expenses.<br/>",942
0,2,RENT,19200,not verified,9.19,0,1,4,0,8.658519128,67.7,10,1,PC3,11.28040055,7.27205111,3.334491143,0.4,1.673972603,debt consolidation,0," I currently owe a little over $6,000 in credit cards; 75% of the charges are for college tuition (fafsa denied me 3 times).  I have never been late or missed a payment and I have a good credit score.  I believe that I am financially responsible despite of my age and I greatly appreciate the help from you.  Thank you in advanced.<br/>",364
0,4,RENT,71000,not verified,18.35,0,0,12,0,9.260272741,60.3,22,1,PC3,10.92645993,6.775270957,6.754828275,0.545454545,4.753424658,debt consolidation,1,NA,0
0,1,RENT,6000,not verified,10,0,0,0,0,0,0,0,2,PC1,10.99765665,0,0,0,10.42739726,individual major expenses,0,I just need enough money to make it until the fall.,51
0,4,MORTGAGE,106000,VERIFIED - income source,11.42,1,0,10,0,8.69684452,96.3,31,3,PC1,11.11845964,6.3940923,17.71686445,0.322580645,7.591780822,debt consolidation,0," Have one other Lending Club, never missed payment, always on time, good standing!<br/>",115
0,3,MORTGAGE,56000,not verified,4.18,0,3,4,0,8.176110342,37.8,21,3,PC2,11.16791085,6.789534648,15.75689364,0.19047619,19.51780822,small business,0,Purchase a currently operating spa.,35
0,10,MORTGAGE,52000,VERIFIED - income source,21.78,0,0,6,0,9.35036315,82.2,19,2,PC2,11.04915835,7.558516743,4.520952878,0.315789474,19.43287671,debt consolidation,1,NA,0
0,10,RENT,47000,VERIFIED - income,13.76,0,2,9,0,9.319015389,92.9,31,2,PC3,11.19711823,7.121701105,4.216381089,0.290322581,14.51506849,debt consolidation,0, I plan to use the money to pay off some debt.  I have a steady job.  I have been with the same company with for 20 years.<br> Borrower added on 11/10/11 > I want to pay off card with the highest interest<br>,236
0,10,MORTGAGE,114000,VERIFIED - income,21.95,0,4,9,0,11.04686485,89.1,19,2,PC4,10.7501495,8.799134442,1.059371254,0.473684211,14.2630137,individual major expenses,0,I like to have an emergency fund.  This money will be set aside in case I fall sick or need money urgently.,107
0,10,OWN,17500,VERIFIED - income source,17.62,0,0,8,0,8.808369153,31.4,13,2,PC2,11.11845964,6.728778123,2.616235611,0.615384615,19.93150685,individual major expenses,0, this will help me improve my house and by some bills<br><br>,89
0,10,RENT,165000,VERIFIED - income,15.48,0,0,13,0,10.07209044,41.2,46,3,PC5,11.11845964,7.507098837,6.970260223,0.282608696,18.01369863,individual major expenses,0," Within my profession I am regularly involved in business transactions and my credit is of paramount importance to me.  The debt I am consolidating accrued as a result of a family relocation.<br/><br/>Thank you for your consideration.<br/> Borrower added on 08/28/11 > The following are the balances, monthly payments and interest rate information.<br/><br/>Visa                       $3451           $76     <br/>Visa                       $9100           $180 <br/>MasterCard             $2438           $38 <br/>MasterCard             $7628           $190 <br/>MasterCard             $7700           $132 <br/><br/>Interest rates range between as low as seven percent to the highest of approximately ten percent.  Even though the requested loan would be at a higher interest rate in a couple instances, the security of terms and an interest rate not subject to change outweigh the additional marginal cost.<br/><br/>Further, please know that these balances arose, in the majority, from unanticipatable expenses for medical care that will now be avoided via my family's relocation that included my joining a new firm with health coverage more favorable to my family's circumstances.  Additionally, our new residence is in a state and locality with a much more favorable cost of living.<br/><br/>My total debt to income ratio (based on my professional employment and very favorable cost of living in our new state of residence) places total obligations accounting for these card payments and regular monthly expenses (including rental home, utilities, vehicles and life, disability, liability and umbrella insurance) at well less than one-third of income.<br/><br/>Thank you.<br/>",1709
0,1,RENT,48000,not verified,3.85,0,0,6,0,8.76029622,70.8,7,1,PC2,11.38108407,6.968379901,7.529411765,0.857142857,2.506849315,debt consolidation,0,"I own my own business and currently have my business expenses going on credit cards which I would like to get away from because interest rates are high and when I have a slower month and the card reaches higher then 50% it dings my credit.   I always pay my bills on time and more then the minimum required. For example if the minimum is $25 I will pay $100-$150 or more.   I am newer to credit then most and new to owning my own business but I am very consistant in payment amounts and again am always on time. I also have always been very aware of my limits and have only gone over in two or three occasions due to family emergancies and business emergancies happening at once.   Consolidation would allow me to focus more on saving and building a bigger cushion in savings and be able to pay off the debt faster.   I am consolidation the following: (Note: I do not know the current interest rates exactly I just know they are higher then 7%)   1- Discover HSBC card:  owe: 200.00   note: I want to pay off and close - no one takes discover and when I can use it, it becomes to easy to get close to limit.   2- Nordstrom Card  Owe: $882.55 + another $550 for repairs to work shoes   notes: This balance consists of clothes bought for work so I could conduct professional meetings in suites.   3- Wells Fargo   owe: 3507.93   Notes: Main Card for business expenses and equipment purchases. They recently raised interest on everyone who had cards and I would like to bring this card to a zero balance and have as a gas card and an emergancy back up.   Total to consolidate: $5140.48   The other $4859.52 i would like to use as a pure cushion for emergancies that could come up in the business and personal. But not to be used other wise.",1737
0,3,RENT,27600,not verified,12.35,0,0,5,0,8.444407422,42.3,16,2,PC1,11.19309203,6.834754386,5.938037866,0.3125,5.090410959,debt consolidation,0, I received a notice from my credit card stating due to the new credit laws my interest rate will be going from 14.99% to 29.99% on June 15. I would like to pay off my card prior to this happening.<br/>,230
0,7,RENT,72000,VERIFIED - income,10.08,0,4,15,0,7.710205194,8.8,43,1,PC3,10.99765665,5.001706663,32.28699552,0.348837209,5.090410959,small business,0," Medical Clinic Expansion - Services currently offered include Medicine (Family Medicine, Pediatrics), Dentistry (General, Orthodontics, Prostodontics, Endodontics), and Optometry. <br/>Expansion will allow for the building of a Physical Therapy &amp; Rehabilitation Center, as well as allow for medical specialties such as Cardiology and Surgery.<br/>",380
0,9,MORTGAGE,40000,not verified,15.45,0,1,3,0,7.153051635,70.9,8,3,PC4,11.04594127,6.053656567,31.32341425,0.375,11.51232877,individual major expenses,0, this will help do a couple of home improvements i have been wanting to do for a while.<br/>,120
0,1,RENT,90000,VERIFIED - income,15.03,0,0,10,0,10.70414294,59.8,31,3,PC2,11.36866241,8.401535396,2.020700959,0.322580645,26.85205479,debt consolidation,0,"I experienced a difficult time in my personal life a few years ago, coped in part by abusing my credit cards and became seriously in debt.  I've paid down the debt by about 40% over the last year and a half -- generally making payments more than once a month to each of 5 cards.  However, within the last couple of months, 3 of these credit cards have increased their interest rates criminally.  I've requested rate reductions directly and can't get any cooperation despite my very good credit history.  It feels like I'm now trying to fill a bucket with a giant hole in the bottom.  I would like to consolidate 3 of these credit cards, all of which have interest rates at 22.99% or (much) higher.  I have a stable, management position with a very good salary and remain 1000% committed to achieving credit-card debt-free life, as I have two kids to send to college soon within the next few years.  Going through the banking system and, worse yet, the ""special introductory rate"" credit card systems have only made things worse.  This solution seems to me a real solution.  I can't bear this burden on me and my family and would be very grateful for the help.",1159
0,1,RENT,42682,not verified,15.55,0,0,9,0,8.888756748,15.3,17,3,PC5,11.30927812,6.69139423,5.88798455,0.529411765,11.42739726,debt consolidation,1,NA,0
0,7,MORTGAGE,180000,not verified,9.27,0,4,11,1,11.04686485,68.4,29,2,PC5,11.13731523,8.799134442,0.489611116,0.379310345,16.51506849,individual major expenses,0,"The purpose of this loan is to cover some unexpected expenses that have arisen and provide some additional cash flow to get me through the end of this calendar year, when I receive a large bonus and will repay the loan.",219
0,10,MORTGAGE,109800,not verified,19.23,1,2,16,0,10.67491435,45.9,49,3,PC4,11.29312631,7.902302509,2.538376179,0.258064516,11.59452055,individual major expenses,0, I am very conscientious about repaying my debts and am thankful to have a very stable job that enables me to repay what I owe others.<br/>,167
0,3,RENT,33388,not verified,12.44,0,0,13,1,0,0,21,1,PC1,11.48588309,0,0,0.619047619,8.676712329,individual major expenses,1,NA,0
0,6,RENT,33000,VERIFIED - income source,22.55,0,0,5,0,7.005789019,39.4,10,3,PC3,11.29312631,5.395444077,29.94555354,0.5,2.506849315,debt consolidation,0, This loan will allow me to consolidate a few credit card balances with higher interest rates as well as a line of credit. <br/>I have been employed at the same company for 6 years and was recently promoted last year. I also have no rent or mortage to pay and so my budget is very flexible.<br/>null,327
1,1,RENT,30000,VERIFIED - income source,1,0,4,3,0,7.431299675,9.4,4,2,PC2,11.02674367,6.332094794,17.78304683,0.75,9.594520548,other,0, I plan to use this money to finance the motorcycle i am looking at. I plan to have it paid off as soon as possible/when i sell my old bike. I only need this money because the deal im looking at is to good to pass up.<br><br>  Borrower added on 12/22/11 > I plan to use this money to finance the motorcycle i am looking at. I plan to have it paid off as soon as possible/when i sell my old bike.I only need this money because the deal im looking at is to good to pass up. I have finished college with an associates degree in business and its takingmeplaces<br>,588
0,8,MORTGAGE,36000,not verified,14.8,0,0,7,1,8.06022424,87.9,8,2,PC1,11.30168578,6.113998186,11.37440758,0.875,3.087671233,debt consolidation,1,NA,0
0,4,RENT,48000,not verified,11.82,0,0,6,0,8.830543011,52.2,13,3,PC4,11.30927812,7.038637332,7.018569966,0.461538462,2.169863014,debt consolidation,0," I know it says for debt consolidation, but it's for a bike. Just a little short for full amount.<br/>",130
0,2,MORTGAGE,62677,not verified,3.56,0,2,5,0,8.179760494,66.1,14,2,PC1,11.39460353,6.570042273,17.57134847,0.357142857,22.18356164,small business,0,"Greetings all: Thanks for taking an interest.  I am a silent partner is a friends mortgage broker biz (i do all of his IT) and it is no new news that the lending market is tight. My friend has been doing mortgages for years and he predicted this market many months ago and even prepared for it. Business is good in spite of the market and we expect it to get better shortly. With that said, the technology needs an upgrade to meet ever changing federal and state compliance laws and to prepare for addition of remote agents (trying to stay away from brick and mortar office). So the monies will be used for capital upgrades and some operating cost. I have done this with Prosper and paid back the loan months ahead of business plan projection but if not aware, Prosper is not accepting any new postings. Cheers all and I hope you can help us out and I do not what to go the credit card way  John",895
0,2,MORTGAGE,48000,VERIFIED - income,24.8905,0,2,7,0,10.44167539,78.8,27,3,PC5,11.11845964,8.495736053,1.401173483,0.259259259,11.34520548,debt consolidation,0, This loan will be used to help payoff some debt and consolidate the balance to one loan and give us a set payment per month with a specific time frame to become debt free.<br/>,205
0,3,MORTGAGE,67000,not verified,22.03,0,0,15,0,9.470317173,71.6,49,2,PC2,11.19309203,6.762189862,5.166563849,0.254237288,12.34520548,individual major expenses,0, Pay off Kohls change and Discover card<br>,71
0,10,MORTGAGE,170000,VERIFIED - income,8.57,0,0,19,0,11.04686485,10.3,49,3,PC1,11.19309203,8.339953437,2.136483599,0.316666667,24.76712329,debt consolidation,0," consolidarte higher rate credit cards<br/> Borrower added on 07/15/10 > consolidate three credit cards total balances approximately $ 23000.00 . current payments $ 1500. per month, savings will be approximately $700.00 per month<br/> Borrower added on 07/15/10 > erroneously ignored previous question and answered in this space after I realized I did not answer the question. Please ask questions again if further response needed<br/>",463
1,5,MORTGAGE,150000,VERIFIED - income source,8.1,0,3,8,0,10.10242038,81.1,28,2,PC4,11.39142428,8.022937852,6.147289046,0.285714286,9.345205479,individual major expenses,0," This loan will be used for possible home improvements<br/> Borrower added on 07/27/11 > We have very good credit, and I always make sure our bills are paid early.<br/> Borrower added on 07/29/11 > I am a good candidate for a loan because I am very responsible, have a stable job and will continue to get a raise each year.<br/>null",360
0,10,MORTGAGE,117000,VERIFIED - income,16.1,0,0,14,0,10.27194284,50.5,31,1,PC3,11.30927812,7.632850915,4.047182538,0.451612903,16.59726027,individual major expenses,0," Funds requested are to be used to pay off two high interest credit cards.  Over the past two years I have been paying off as much credit card debt as possible.  This loan will not eliminate all my credit cards, but will eliminate the two high interest cards I have left.  My credit scores are around 740.  My wife and I have a household income of over $200K annually.  I've worked for my employer since 2000 and have been continually employeed since 1991.  We have investments totaling more than $250K.  I do not necessary have a great need for this loan, however I hate the idea of continuing to pay so much interest.<br/> Borrower added on 09/08/10 > .<br/>",688
0,3,MORTGAGE,69996,not verified,18.62,0,0,10,0,9.671555495,17.6,20,2,PC1,10.99765665,7.368907349,4.413645249,0.5,16.51506849,debt consolidation,0," I am trying to consolidate 4 lines of credit, and get rid of high interest rates.  This will allow me to eventually become an Investor with Lending Club as well!!  This is a wonderful service of People helping people.<br/>",251
0,8,RENT,36000,not verified,24.8905,0,0,7,0,9.473319832,58.3,23,2,PC3,11.16791085,7.527332804,2.767740447,0.304347826,6.17260274,debt consolidation,1,NA,0
0,5,MORTGAGE,80000,not verified,3.55,0,1,3,0,4.17438727,1.2,4,1,PC1,11.02674367,3.060270795,165.6670213,0.75,3.421917808,individual major expenses,0,"Hi, Me and my wife are buying a new house but need help with the closing cost of $2700.   Thank you for viewing.  Twan32",120
0,10,MORTGAGE,92000,not verified,22.37,0,1,18,0,10.83383897,81,41,3,PC2,11.48588309,7.943447489,1.814345159,0.43902439,23.93424658,debt consolidation,0, This loan will be used to consolidate debt with goal of elimintating debt over the next few years to gain financial freedom<br/> Borrower added on 03/05/10 > Verified bank account<br/> Borrower added on 03/15/10 > Thank you so much for those who have shown interest in my request. I am very hopeful that there will be light at the end of the tunnel and I will be able to gain control of my finances and my life! Thank you again.....<br/>,466
0,10,MORTGAGE,63000,not verified,19.2,0,2,13,0,9.838895697,72.4,25,2,PC2,11.11845964,7.273893002,3.360358438,0.52,10.75616438,individual major expenses,0,"I recently purchased a house out of forecloser and due to the mess in the mortgage market was not able to borrom above the purchase price ($130,600) to finance the improvements needed, so I used my credit cards which have a high interest rate left over from a few years ago when my credit score was low. I had paid them all off and got my credit score up to 730, but after running up the balances and getting some new credit at Lowes, Lumber Liquidators and a tile store, the new credit requests wacked my score down. Now I can't get a better rate on my credit cards which carry a 21% rate.",590
1,2,MORTGAGE,158000,VERIFIED - income,16.81,1,0,10,0,10.55278733,70.3,27,1,PC4,11.38108407,8.250176119,4.127158269,0.37037037,14.84383562,small business sub_cat,0, Unfortunately I was laid off from my job sometime ago and was out of work for about 9 months - during that time and for the first year of my new job I had to take on a great deal more debt than I hoped. I've been in medical device sales for the last 11 yrs and with my current company for almost three years. My hope is to consolidate our debt into one payment per month. My bills have always been paid - even while unemployed and I guarded my credit score by meeting all my obligations every month. My current credit score is 730 - which I hope should give anyone considering invensting with me the confidence that i'm a solid investment where I always meet my obligations.<br/>,708
1,6,RENT,47628,not verified,5.24,0,0,3,0,9.523251498,58.4,11,1,PC3,11.39142428,8.424566076,3.483361369,0.272727273,15.75890411,individual major expenses,0,I am applying for a personal loan for a variety of reasons including payment for classes for career advancement and paying for some auto repairs.,145
1,3,RENT,14400,VERIFIED - income source,1.25,0,0,3,0,5.910796644,15.3,3,2,PC5,10.99765665,4.80947065,39.13043478,1,2.835616438,individual major expenses,1,NA,0
0,10,MORTGAGE,94000,VERIFIED - income source,9.92,0,2,7,0,8.38685669,48.2,31,1,PC1,11.04594127,6.440718672,21.42206016,0.225806452,12.00821918,other,0, This a home improovement loan<br/>,63
0,1,RENT,48000,VERIFIED - income,5.58,0,4,3,0,7.906915489,96.3,7,3,PC3,11.11845964,6.807934944,17.67955801,0.428571429,3.169863014,individual major expenses,0, job security is at an all time high... i plan on using this money to help support additions that will add value and pay for itself<br/>,164
0,7,RENT,31200,not verified,15.12,0,0,5,0,8.919854372,81.3,6,1,PC5,11.30927812,7.310282743,4.172238566,0.833333333,4.169863014,debt consolidation,0, I'm getting married soon and prior to the wedding I want to consolidate my debt with a better interest rate. I have a good credit score. I&rsquo;m a college graduate with a steady full time job.<br/>,228
1,4,RENT,60000,not verified,7.9,0,0,4,0,9.207937487,94.1,15,3,PC1,11.16791085,7.821542881,6.015037594,0.266666667,22.76438356,small business,0,An environmental and energy advisory firm has a unique opportunity to co-underwrite an energy and sustainability conference.  Funds will be used for initial deposit and marketing costs to rollout the conference.,211
0,2,RENT,27031,not verified,15.14,0,1,7,0,8.439663989,33.8,8,3,PC2,11.06027441,6.493537694,5.843277129,0.875,3.169863014,debt consolidation,1,NA,0
0,6,OWN,50360,VERIFIED - income,0.95,0,2,6,0,7.278628942,12.6,14,3,PC2,11.19309203,5.486179104,34.77900552,0.428571429,5.257534247,individual major expenses,1,NA,0
0,2,RENT,42000,not verified,23.63,0,4,19,0,9.142917696,13.5,38,1,PC5,11.34986521,6.198371736,4.493420349,0.5,14.59726027,individual major expenses,0,I am trying to get out of some high interest credit cards so that I will be able to start saving money for my two children.,123
1,1,MORTGAGE,100000,not verified,15.9,2,1,10,0,10.08075469,45.9,18,3,PC4,11.39460353,7.778127719,4.18795544,0.555555556,9.260273973,debt consolidation,1,NA,0
0,10,RENT,48000,VERIFIED - income,20.3,0,1,8,0,9.005895898,42.7,18,1,PC1,11.29312631,6.926331665,5.889570552,0.444444444,16.0109589,debt consolidation,0, Paying off 2 high interest loans one is a charge card and the other with citifinancial<br/>,120
0,3,RENT,41000,VERIFIED - income source,0,1,0,2,0,0,0,7,1,PC1,11.48588309,0,0,0.285714286,12.34520548,individual major expenses,1,NA,0
0,10,MORTGAGE,65856,VERIFIED - income,17.49,1,1,7,0,9.860527858,64.7,18,2,PC5,11.36866241,7.914565513,3.437519574,0.388888889,11.51232877,individual major expenses,0, Just want to say thank you to all my current lenders.<br/>,87
1,3,MORTGAGE,64480,VERIFIED - income source,15.97,0,0,18,1,10.12898832,73.1,32,2,PC2,11.0719368,7.238576659,2.573230106,0.5625,29.19753425,individual major expenses,1,NA,0
0,6,RENT,40000,not verified,17.52,0,2,13,0,9.001222992,47.9,16,3,PC3,11.11845964,6.436150368,4.930966469,0.8125,7.753424658,debt consolidation,0, This loan will be used to pay off a few credit cards with interest rates higher than the one being offered by this loan<br/>,153
0,3,RENT,76000,VERIFIED - income,17.15,0,0,11,0,8.331586244,34.9,15,2,PC2,11.39142428,5.933450152,18.3044316,0.733333333,7.090410959,individual major expenses,0," I am simply looking to take advantage of the rate offered here save some money. $5,000 will go toward Credit Card debt (19.8% APR) and $8,000 towards a car loan (14.6% APR). I have not missed a revolving or installment loan payment in over 5 years and for the past 6 months have been paying 2-3 times my minimum auto loan payment. All funding received will be paid back as described in the Loan Agreement without any issue. Thanks for taking the time to read this, it is much appreciated.<br/>",522
0,10,MORTGAGE,80000,VERIFIED - income,8.1,0,3,5,0,10.27832162,85.3,22,3,PC1,11.28040055,8.668849334,2.749707844,0.227272727,9.345205479,debt consolidation,0," I did apply a month or so ago and was fully funded. But i included household income, which cause the loan to be removed and a non- approval. So I am now re-applying as individual. This loan is a request to pay off a credit card that I used for home improvement and a transfer balance of another card. The rate goes up and down depending on the economy. So I would rather pay off, free up that line and never use. I have never paid late and have had this card for almost 10 years and another credit card with no current balance for over 10 years. This loan will not add to my monthly expenses. It will replace my credit card payment.<br/>",666
0,4,RENT,34000,VERIFIED - income,13.59,0,0,6,0,10.02380072,73,8,1,PC2,11.39460353,8.231996916,1.507359461,0.75,5.17260274,small business,0,Jumpshot Photography will fill the niche market of youth and family photography with an emphasis on youth sports. A startup loan is needed to purchase equipment and advertising.,177
1,1,OWN,45600,VERIFIED - income source,19.34,0,1,4,0,8.518192692,43.5,6,3,PC4,10.94956016,7.13169851,9.112709832,0.666666667,2.254794521,other,0, thanks for you time<br/>,53
0,2,RENT,123144,VERIFIED - income source,8.34,1,0,11,0,9.653550746,17.2,25,2,PC5,11.48588309,7.255591274,7.906009245,0.44,23.18356164,debt consolidation,1,NA,0
0,1,MORTGAGE,159600,not verified,15.2,0,2,12,0,10.82199582,10.5,42,1,PC3,11.38109548,8.337069218,3.184993015,0.285714286,14.68219178,individual major expenses,0," My online bill payment did not go out on an old business credit card.  I found out two days later it didn't get posted.  I immediately made a large payment (I always pay it off or significantly more than the minimum payment) and moved on.  My next months statement showed that they had used this technical glitch to raise my interest rate from 8% to 29%.  I have been using this card company for 15 years and this was my first 'late' payment (2 days, and due to a technology glitch).  I have been fighting them like crazy, but they will not budge.  I'll use this loan to pay that off in full and can easily make the monthly payment as I have strong 6-figure W-2 income and a 17 year history of perfect credit (never any kind of blemish).  I am an executive at a successful company with an excellent position.  I have an MBA and teach at a local University one night a week as well.  I am easy to find as I have lived in the same area for over 20 years.  I am married with a child and am responsible, capable and virtually no risk.<br/>",1064
0,1,MORTGAGE,114000,VERIFIED - income source,10.93,0,1,14,0,9.201602306,40,20,1,PC4,11.39142428,6.562444094,11.50121065,0.7,26.10410959,other,0, i HAVE BEEN WORKING WITH MY CURRENT BOSS FOR OVER 6 YEARS.. tHE LOAN WILL BE PAID BACK WITHIN MONTHS OF THE WEDDING BEING OVER WHICH IS 910/11<br/> Borrower added on 02/19/11 > THE FUNDS WILL BE USED TO GIVE TO THE VENUE FOR THE WEDDING WE HAVE ALREADY PAID 32000 OF THE VENUE OFF<br/>,314
0,4,RENT,80000,VERIFIED - income,22.61,0,0,9,0,10.37723417,53.5,22,3,PC2,11.28040055,8.179978457,2.49073757,0.409090909,18.26575342,debt consolidation,0," I plan to use the funds to pay off my credit card debt from hospital bills for one of my immediate family. I have been employeed for 22 years in the automotive industry in engineering. I have a solid credit rating in the low risk range, and always strive at keeping that. This loan will reduce my monthly over all debt because of finance charges that keep occuring which increase the overall balances.<br>",434
0,2,MORTGAGE,95000,VERIFIED - income,21.25,0,4,21,0,10.31592827,45.2,46,3,PC3,11.1554359,7.271372734,3.144758185,0.456521739,18.01369863,individual major expenses,0," I am a health care executive who was diagnosed with a health condition requiring ongoing treatment.  Even with insurance I have had to utilize credit cards to supplement. Before this event, I always paid the credit cards in full each month.  I have always had excellent credit but in the past 6 months as I have increased the use of credit, my score has decreased.  It is still considered excellent or very good.  I have no history of late payments.  I make an excellent income and my position is stable.  I do not wish to use my own bank as I live in a small community and do not wish for my friends and neighbors to know of my issue as I fear it could jeopardize my position.  I have no reason to believe I will be unable to work as this issue is chronic and expensive but not debilitating. My physician concurs.  Please contact me with any questions and I will do my best to answer them.<br/>",924
0,10,MORTGAGE,52000,not verified,18.44,0,4,10,0,9.529593783,77.7,14,2,PC5,11.02674367,7.226936018,3.779069767,0.714285714,8.926027397,debt consolidation,0, This loan is for vehicle repairs.<br/>,67
0,1,RENT,52000,VERIFIED - income source,12.42,1,0,11,0,8.785080637,33.7,13,1,PC2,11.39142428,6.387032353,7.957153787,0.846153846,5.17260274,individual major expenses,0, This loan is to condense debt that is at a very high interest rate into a lump sum that is easily manageable for me.<br/>,150
0,4,RENT,50000,VERIFIED - income source,12.72,1,0,10,0,9.19998696,66.1,19,3,PC1,11.30927812,6.897300821,5.052546483,0.526315789,10.9260274,individual major expenses,1,NA,0
0,6,RENT,44482,VERIFIED - income,6.74,0,0,8,0,8.037543185,60.7,18,2,PC3,11.19711823,5.957778489,14.37685844,0.444444444,8.676712329,debt consolidation,0,568213 added on 11/04/09 > The monthly payment for this loan is less then what I am paying total on my outstanding debt.  I can easily make these monthly payments.  I will also be making extra payments every few months as I receive quarterly bonuses.  I am using this money to pay off my credit card debt (at 24%) as well as a 401(k) Loan.<br/>,344
1,6,RENT,50000,VERIFIED - income source,13.27,0,1,9,0,9.495218517,80.6,15,2,PC4,11.30927812,7.297918726,3.760812335,0.6,18.68493151,small business sub_cat,0," This loan is to consolidate six credit cards that I have cut up and will no longer be using.<br/> Borrower added on 10/18/10 > I always pay my bills on time, I am just getting overwhelmed with making six separate payments per month. If I am able to get this loan, then I would only have to make one. I am actually paying more in monthly payments then this loan would cost. I have worked very hard to get good credit and would really appreciate being able to continue to do so. The charges on my cards were not from careless spending, but for emergency unforseen circumstances (new transmission, medical bills unpaid by insurance, etc.). Thank you for your time and consideration.<br/> Borrower added on 10/21/10 > If you want any additional information, please ask me. This is the first time I have ever applied for a loan on this website and I am very hopeful that this will work out. I also am a paralegal and have a college degree and a paralegal degree. I work in healthcare and have had worked for the same company for seven years.<br/> Borrower added on 10/23/10 > I would also like to add that the only bills that I do have on a monthly basis are for utilities and groceries. I paid off my vehicle in full a couple of years ago.<br/>",1269
